ID,geneName,bioType,chromosome,start,stop,strand,baseMean,log2FoldChange,lfcSE,pvalue,padj,fullDescription
ENSG00000126803,HSPA2,protein_coding,14,64535905,64546173,+,238.332294966719,-0.903525966576405,0.174399108761757,1.36922027643113e-07,4.92998288995249e-07,gene_id "ENSG00000126803"; gene_version "9"; gene_name "HSPA2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000178053,MLF1,protein_coding,3,158571163,158607252,+,558.709906431251,-0.903512664267801,0.216775667935441,1.82929370995125e-05,5.32793306139186e-05,gene_id "ENSG00000178053"; gene_version "19"; gene_name "MLF1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000181924,COA4,protein_coding,11,73872667,73876901,-,1478.35952514198,-0.903485949301499,0.109816669577978,1.17448995002852e-16,8.44102368025041e-16,gene_id "ENSG00000181924"; gene_version "7"; gene_name "COA4"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000147100,SLC16A2,protein_coding,X,74421493,74533917,+,1774.43009005525,-0.903278056000667,0.099426463943583,6.58846925498783e-20,5.58266256950862e-19,gene_id "ENSG00000147100"; gene_version "11"; gene_name "SLC16A2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000100139,MICALL1,protein_coding,22,37905657,37942822,+,887.883988145342,0.903080562009778,0.135017890830353,1.51188831605095e-11,7.64714335503953e-11,gene_id "ENSG00000100139"; gene_version "13"; gene_name "MICALL1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000196396,PTPN1,protein_coding,20,50510321,50585241,+,1894.44011352306,0.902938501875789,0.128113956650771,1.25642542522769e-12,6.87872617962262e-12,gene_id "ENSG00000196396"; gene_version "10"; gene_name "PTPN1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000137656,BUD13,protein_coding,11,116748170,116772987,-,750.411369538625,0.90271621812511,0.124233995767004,2.35899998158835e-13,1.37061250767592e-12,gene_id "ENSG00000137656"; gene_version "12"; gene_name "BUD13"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000146425,DYNLT1,protein_coding,6,158636474,158644743,-,979.419481444122,-0.902653956216126,0.114546877961867,1.94180233788129e-15,1.28749583582697e-14,gene_id "ENSG00000146425"; gene_version "11"; gene_name "DYNLT1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000145220,LYAR,protein_coding,4,4267701,4290154,-,689.205918317576,0.902585507944452,0.122172528099468,1.00371213990732e-13,6.00076652941314e-13,gene_id "ENSG00000145220"; gene_version "14"; gene_name "LYAR"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000101811,CSTF2,protein_coding,X,100820359,100840932,+,738.251800162432,0.902527717048485,0.138526870093005,5.21789881164122e-11,2.53436219774104e-10,gene_id "ENSG00000101811"; gene_version "13"; gene_name "CSTF2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000267519,AC020916.1,lncRNA,19,13823880,13842928,-,405.649259167993,0.9025105019623,0.147258713452141,5.81931391162169e-10,2.60408807626286e-09,gene_id "ENSG00000267519"; gene_version "6"; gene_name "AC020916.1"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000155189,AGPAT5,protein_coding,8,6708642,6761503,+,974.420345228047,0.902439995530457,0.143615789647851,2.07213398492385e-10,9.60234500203965e-10,gene_id "ENSG00000155189"; gene_version "12"; gene_name "AGPAT5"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000075399,VPS9D1,protein_coding,16,89707134,89720898,-,78.266209955243,-0.902234354257703,0.333941560207574,0.00414714761095706,0.00872586052954832,gene_id "ENSG00000075399"; gene_version "14"; gene_name "VPS9D1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000136940,PDCL,protein_coding,9,122798389,122828588,-,313.288334182768,0.901959259473507,0.144855910017828,3.12110270687202e-10,1.42791652968526e-09,gene_id "ENSG00000136940"; gene_version "14"; gene_name "PDCL"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000142686,C1orf216,protein_coding,1,35713877,35718894,-,768.66193688908,-0.901878786865406,0.116225292581715,4.93352527000147e-15,3.1986992572068e-14,gene_id "ENSG00000142686"; gene_version "8"; gene_name "C1orf216"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000134897,BIVM,protein_coding,13,102799119,102841533,+,289.285261875875,0.901832942930233,0.184214561756558,6.10606595604393e-07,2.06705061774899e-06,gene_id "ENSG00000134897"; gene_version "14"; gene_name "BIVM"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000132383,RPA1,protein_coding,17,1829702,1900082,+,2368.70358994917,0.901817820007437,0.102241359789045,7.64346263024886e-19,6.19337216267892e-18,gene_id "ENSG00000132383"; gene_version "12"; gene_name "RPA1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000086232,EIF2AK1,protein_coding,7,6022247,6059175,-,2995.97988964831,-0.901683404740717,0.128396527722367,1.2465595112276e-12,6.82944142475976e-12,gene_id "ENSG00000086232"; gene_version "13"; gene_name "EIF2AK1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000160094,ZNF362,protein_coding,1,33256492,33300719,+,167.648312290566,0.901500264763492,0.230751834115852,5.83730174366469e-05,0.000159883688017664,gene_id "ENSG00000160094"; gene_version "15"; gene_name "ZNF362"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000150787,PTS,protein_coding,11,112226367,112269955,+,552.953026137326,-0.901377765498812,0.155311968967833,3.40871219243596e-09,1.42910424373349e-08,gene_id "ENSG00000150787"; gene_version "8"; gene_name "PTS"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000178999,AURKB,protein_coding,17,8204733,8210600,-,1350.41685009912,0.901314991563453,0.113055396709211,1.03319372726127e-15,6.99721748413919e-15,gene_id "ENSG00000178999"; gene_version "13"; gene_name "AURKB"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000170412,GPRC5C,protein_coding,17,74424851,74451653,+,366.989589484772,-0.901310988303314,0.173111713733864,1.12492902174733e-07,4.0826230464853e-07,gene_id "ENSG00000170412"; gene_version "18"; gene_name "GPRC5C"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000110660,SLC35F2,protein_coding,11,107790991,107928293,-,2137.217224864,-0.901199857550461,0.0901264392799222,9.18984279410729e-24,9.41899315245647e-23,gene_id "ENSG00000110660"; gene_version "15"; gene_name "SLC35F2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000104497,SNX16,protein_coding,8,81799581,81842866,-,194.609807449769,-0.901024200525865,0.25577010372757,0.0002440224540167,0.000616213856677392,gene_id "ENSG00000104497"; gene_version "14"; gene_name "SNX16"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000133111,RFXAP,protein_coding,13,36819224,36829104,+,109.096630554603,0.90069767276694,0.270130477779186,0.000533484291037856,0.0012875391198275,gene_id "ENSG00000133111"; gene_version "3"; gene_name "RFXAP"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000151353,TMEM18,protein_coding,2,663877,677406,-,706.592434351526,-0.900390906503575,0.109757537367272,1.27852720459051e-16,9.17761189808512e-16,gene_id "ENSG00000151353"; gene_version "15"; gene_name "TMEM18"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000136448,NMT1,protein_coding,17,45051610,45109016,+,1783.99709011588,0.900217917723933,0.119546976168396,3.33825862045726e-14,2.05059517486104e-13,gene_id "ENSG00000136448"; gene_version "12"; gene_name "NMT1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000188186,LAMTOR4,protein_coding,7,100148907,100155944,+,830.509731928213,-0.900212857054936,0.142584084925195,1.76596054531033e-10,8.2366344647247e-10,gene_id "ENSG00000188186"; gene_version "10"; gene_name "LAMTOR4"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000100129,EIF3L,protein_coding,22,37848868,37889407,+,1455.68093933326,0.900127456207711,0.120665496358123,5.78480009128244e-14,3.50442155210589e-13,gene_id "ENSG00000100129"; gene_version "18"; gene_name "EIF3L"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000100206,DMC1,protein_coding,22,38518948,38570204,-,51.3807462625055,0.900082273983588,0.309059898275572,0.00226781089761237,0.00498015472765487,gene_id "ENSG00000100206"; gene_version "10"; gene_name "DMC1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000085231,AK6,protein_coding,5,69350984,69370013,-,658.065795498186,-0.900067835015006,0.237517595404237,8.63067936768049e-05,0.000231083565774755,gene_id "ENSG00000085231"; gene_version "14"; gene_name "AK6"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000174136,RGMB,protein_coding,5,98768650,98798643,+,772.910604707506,0.899938300517022,0.110138366324155,2.01859244579189e-16,1.43209563376746e-15,gene_id "ENSG00000174136"; gene_version "13"; gene_name "RGMB"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000197119,SLC25A29,protein_coding,14,100291116,100306547,-,765.357448615266,0.899916723522678,0.1544857414326,3.78967545131329e-09,1.57905363104001e-08,gene_id "ENSG00000197119"; gene_version "13"; gene_name "SLC25A29"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000090565,RAB11FIP3,protein_coding,16,425649,523011,+,576.445303231724,-0.899498088299155,0.139547662187002,7.4696560658808e-11,3.57822324610169e-10,gene_id "ENSG00000090565"; gene_version "16"; gene_name "RAB11FIP3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000167693,NXN,protein_coding,17,799310,979776,-,1163.5477785125,-0.899465974416302,0.108188794736247,5.07024829669722e-17,3.71718945449051e-16,gene_id "ENSG00000167693"; gene_version "17"; gene_name "NXN"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000145425,RPS3A,protein_coding,4,151099624,151104642,+,16713.2304090426,0.899394880693091,0.159012699825066,1.03185952362815e-08,4.11927492373149e-08,gene_id "ENSG00000145425"; gene_version "10"; gene_name "RPS3A"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000198542,ITGBL1,protein_coding,13,101452593,101720856,+,711.091008986927,-0.899371644199726,0.135475798045541,1.90330759563948e-11,9.56169164282599e-11,gene_id "ENSG00000198542"; gene_version "14"; gene_name "ITGBL1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000135828,RNASEL,protein_coding,1,182573634,182589256,-,51.9219145482315,0.899311541669109,0.31366840725347,0.00256581094612143,0.00558082705513225,gene_id "ENSG00000135828"; gene_version "11"; gene_name "RNASEL"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000160271,RALGDS,protein_coding,9,133097720,133149334,-,123.345748516834,-0.899156974176837,0.209705151494821,1.1063860590818e-05,3.30231036537163e-05,gene_id "ENSG00000160271"; gene_version "16"; gene_name "RALGDS"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000078304,PPP2R5C,protein_coding,14,101761798,101927989,+,1389.64624898138,0.899151797885652,0.109761738617127,1.64588025979872e-16,1.17364227665804e-15,gene_id "ENSG00000078304"; gene_version "19"; gene_name "PPP2R5C"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000106479,ZNF862,protein_coding,7,149838375,149867479,+,98.1460089506216,-0.89890232970837,0.250469016166627,0.000210734650893283,0.000537187630614359,gene_id "ENSG00000106479"; gene_version "11"; gene_name "ZNF862"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000170836,PPM1D,protein_coding,17,60600183,60666280,+,288.656854886582,0.898792203206087,0.17227060602105,1.16686955203886e-07,4.23159712013848e-07,gene_id "ENSG00000170836"; gene_version "11"; gene_name "PPM1D"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000253276,CCDC71L,protein_coding,7,106654360,106661158,-,226.428330700031,0.898738675716955,0.18172317406582,4.76982207989761e-07,1.63217241767323e-06,gene_id "ENSG00000253276"; gene_version "3"; gene_name "CCDC71L"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000134758,RNF138,protein_coding,18,32091874,32131561,+,526.243326457832,0.898342174775417,0.42689199948096,0.0214664123357389,0.0397066683330775,gene_id "ENSG00000134758"; gene_version "14"; gene_name "RNF138"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000232472,EEF1B2P3,processed_pseudogene,X,24788392,24789069,-,582.731852148555,0.898042653385042,0.115057874339263,4.4259504485121e-15,2.87432274883246e-14,gene_id "ENSG00000232472"; gene_version "1"; gene_name "EEF1B2P3"; gene_source "ensembl_havana"; gene_biotype "processed_pseudogene";
ENSG00000127220,ABHD8,protein_coding,19,17292131,17310236,-,177.559060068274,-0.897968752959582,0.26249335542746,0.000369191033210356,0.000910387163095239,gene_id "ENSG00000127220"; gene_version "6"; gene_name "ABHD8"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000215271,HOMEZ,protein_coding,14,23272422,23299447,-,223.542544340945,0.897916377126024,0.206637591557455,8.7224089831042e-06,2.63226076921087e-05,gene_id "ENSG00000215271"; gene_version "8"; gene_name "HOMEZ"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000132323,ILKAP,protein_coding,2,238170402,238203708,-,460.381584359215,0.897881720500431,0.142714796604689,2.08794759874789e-10,9.67373572953773e-10,gene_id "ENSG00000132323"; gene_version "9"; gene_name "ILKAP"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000159202,UBE2Z,protein_coding,17,48908407,48929056,+,3961.11058633623,-0.897613262608326,0.0959095837410185,2.21664165138178e-21,2.0290270183644e-20,gene_id "ENSG00000159202"; gene_version "18"; gene_name "UBE2Z"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000135506,OS9,protein_coding,12,57693955,57721557,+,2977.43874956121,-0.897552928970626,0.0958235058603413,3.71057430470183e-21,3.37955801784229e-20,gene_id "ENSG00000135506"; gene_version "16"; gene_name "OS9"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000168286,THAP11,protein_coding,16,67842320,67844195,+,819.971546923192,0.897467222004656,0.128480139849152,1.89461736320546e-12,1.02119935490637e-11,gene_id "ENSG00000168286"; gene_version "3"; gene_name "THAP11"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000177406,AC021054.1,lncRNA,12,630858,664196,+,47.5164917680265,-0.897428754344859,0.365869783021988,0.00786514524228018,0.0158149766605476,gene_id "ENSG00000177406"; gene_version "5"; gene_name "AC021054.1"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000117528,ABCD3,protein_coding,1,94418389,94518666,+,921.887564637973,-0.897412034579727,0.133677901308652,1.13320989544701e-11,5.79231445912e-11,gene_id "ENSG00000117528"; gene_version "14"; gene_name "ABCD3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000107485,GATA3,protein_coding,10,8045378,8075198,+,95.8731435479072,-0.897401373358598,0.260769168039236,0.000377828190546513,0.000930814500383469,gene_id "ENSG00000107485"; gene_version "18"; gene_name "GATA3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000137310,TCF19,protein_coding,6,31158547,31167159,+,1208.22446263751,0.897304264803848,0.135801045776916,2.69502333971794e-11,1.34027822495471e-10,gene_id "ENSG00000137310"; gene_version "12"; gene_name "TCF19"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000279800,BCLAF1P2,processed_pseudogene,16,34266041,34268649,-,33.9613154285629,0.897036962483082,0.379871467993662,0.0109709182531754,0.0215074614159828,gene_id "ENSG00000279800"; gene_version "2"; gene_name "BCLAF1P2"; gene_source "havana"; gene_biotype "processed_pseudogene";
ENSG00000204219,TCEA3,protein_coding,1,23380909,23424748,-,71.5756365725021,0.896549728617705,0.278709045802624,0.000819127845619068,0.00192558778021087,gene_id "ENSG00000204219"; gene_version "11"; gene_name "TCEA3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000105619,TFPT,protein_coding,19,54107013,54115675,-,339.027115617228,-0.896325857380033,0.161332346055181,1.75052719894437e-08,6.84877162279175e-08,gene_id "ENSG00000105619"; gene_version "13"; gene_name "TFPT"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000112167,SAYSD1,protein_coding,6,39104063,39115186,-,246.978411053167,-0.896295139015842,0.164840929370358,3.55798717634645e-08,1.35649792632416e-07,gene_id "ENSG00000112167"; gene_version "10"; gene_name "SAYSD1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000143393,PI4KB,protein_coding,1,151291797,151327715,-,1721.44074727827,0.896278343733864,0.141751921877053,1.65810114173412e-10,7.74575236921571e-10,gene_id "ENSG00000143393"; gene_version "16"; gene_name "PI4KB"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000068305,MEF2A,protein_coding,15,99565417,99716466,+,978.117521636506,-0.896084466858559,0.117791123275588,1.47052982189376e-14,9.25107580526641e-14,gene_id "ENSG00000068305"; gene_version "17"; gene_name "MEF2A"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000137103,TMEM8B,protein_coding,9,35814451,35865518,+,46.7922772344105,0.896077048728583,0.341155981780843,0.00541938937773425,0.0111990640299489,gene_id "ENSG00000137103"; gene_version "20"; gene_name "TMEM8B"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000108960,MMD,protein_coding,17,55392622,55421924,-,508.276492778577,-0.895422990944633,0.145661995736408,4.37572225592831e-10,1.97938212366683e-09,gene_id "ENSG00000108960"; gene_version "9"; gene_name "MMD"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000278540,ACACA,protein_coding,17,37084992,37406836,-,1597.56632929971,0.895305216691341,0.0977053352367501,3.56259162505932e-20,3.06359628613242e-19,gene_id "ENSG00000278540"; gene_version "5"; gene_name "ACACA"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000196476,C20orf96,protein_coding,20,270863,290778,-,169.820296434678,-0.89510655174739,0.205633402974463,8.48494212270043e-06,2.56353340540237e-05,gene_id "ENSG00000196476"; gene_version "12"; gene_name "C20orf96"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000179912,R3HDM2,protein_coding,12,57253762,57431005,-,355.221728320342,-0.89486715741683,0.154268871523113,4.16515784479314e-09,1.72610603887749e-08,gene_id "ENSG00000179912"; gene_version "20"; gene_name "R3HDM2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000273899,NOL12,protein_coding,22,37681673,37693476,+,93.2169578206452,0.894827984856197,0.261236324501348,0.000399327971379856,0.000980623472480434,gene_id "ENSG00000273899"; gene_version "5"; gene_name "NOL12"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000143363,PRUNE1,protein_coding,1,151008420,151035713,+,501.052090887445,0.894618125792894,0.12156777067306,1.24612112998122e-13,7.39966320474829e-13,gene_id "ENSG00000143363"; gene_version "17"; gene_name "PRUNE1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000128694,OSGEPL1,protein_coding,2,189746660,189763227,-,192.037131796968,0.894455103236086,0.187678822851717,1.2150437671624e-06,3.99296009779558e-06,gene_id "ENSG00000128694"; gene_version "12"; gene_name "OSGEPL1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000160446,ZDHHC12,protein_coding,9,128720870,128724127,-,452.551883878805,-0.894415602893485,0.152648492640446,2.8062036162502e-09,1.1872053365431e-08,gene_id "ENSG00000160446"; gene_version "19"; gene_name "ZDHHC12"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000176393,RNPEP,protein_coding,1,201982372,202006147,+,997.051106370565,-0.894346384886256,0.142008751398735,1.91294153006436e-10,8.88547478819752e-10,gene_id "ENSG00000176393"; gene_version "11"; gene_name "RNPEP"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000073605,GSDMB,protein_coding,17,39904595,39919854,-,76.3590202554344,0.894322713775747,0.294672954351404,0.00146892279451178,0.00332364452560922,gene_id "ENSG00000073605"; gene_version "18"; gene_name "GSDMB"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000114650,SCAP,protein_coding,3,47413681,47477126,-,1151.06369428834,0.893710652370807,0.12365402839173,3.30371712250783e-13,1.90365060725263e-12,gene_id "ENSG00000114650"; gene_version "20"; gene_name "SCAP"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000140105,WARS,protein_coding,14,100333790,100376805,-,2294.33433154878,0.893656124652506,0.124427827012304,4.62589153473418e-13,2.6309896769614e-12,gene_id "ENSG00000140105"; gene_version "18"; gene_name "WARS"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000137970,RPL7P9,processed_pseudogene,1,96678874,96679620,-,1447.72178902396,0.8936086030711,0.198517812095501,4.63836912200603e-06,1.43952107388926e-05,gene_id "ENSG00000137970"; gene_version "7"; gene_name "RPL7P9"; gene_source "havana"; gene_biotype "processed_pseudogene";
ENSG00000131503,ANKHD1,protein_coding,5,140401814,140539856,+,62.7394887593743,-0.893270856917706,0.30220942802889,0.00182412944203269,0.00406720672902973,gene_id "ENSG00000131503"; gene_version "21"; gene_name "ANKHD1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000138668,HNRNPD,protein_coding,4,82352498,82374503,-,3538.26383473394,0.893166597187557,0.0900775790233317,2.84907481929877e-23,2.85956443035586e-22,gene_id "ENSG00000138668"; gene_version "19"; gene_name "HNRNPD"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000179965,ZNF771,protein_coding,16,30407414,30431108,+,110.299997991706,0.893165674046719,0.276225097381081,0.000772225813021568,0.00182038362065724,gene_id "ENSG00000179965"; gene_version "12"; gene_name "ZNF771"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000149218,ENDOD1,protein_coding,11,95089846,95132645,+,938.305998845331,-0.893114946736442,0.109251898796918,1.79497513246967e-16,1.27765381803071e-15,gene_id "ENSG00000149218"; gene_version "5"; gene_name "ENDOD1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000148814,LRRC27,protein_coding,10,132332154,132381508,+,96.941937498539,-0.892951740719793,0.241198329638357,0.000141495076767569,0.000368247419696745,gene_id "ENSG00000148814"; gene_version "18"; gene_name "LRRC27"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000069966,GNB5,protein_coding,15,52115105,52191369,-,578.289761160479,-0.892910906524448,0.126792688488831,1.20809894817172e-12,6.63251915596959e-12,gene_id "ENSG00000069966"; gene_version "18"; gene_name "GNB5"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000165752,STK32C,protein_coding,10,132207492,132331847,-,355.503955715861,-0.892690751131195,0.186527922159431,1.0422032259551e-06,3.44452813684183e-06,gene_id "ENSG00000165752"; gene_version "17"; gene_name "STK32C"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000140830,TXNL4B,protein_coding,16,72044289,72094431,-,251.025842673523,0.892508118279376,0.162856333684265,2.73533858710637e-08,1.05383406871998e-07,gene_id "ENSG00000140830"; gene_version "9"; gene_name "TXNL4B"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000147679,UTP23,protein_coding,8,116766505,116849463,+,598.464900006979,0.892313868253684,0.169556680253799,9.50585532863218e-08,3.47917238933903e-07,gene_id "ENSG00000147679"; gene_version "12"; gene_name "UTP23"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000070501,POLB,protein_coding,8,42338454,42371808,+,136.945036072257,0.892200491636234,0.210685487991404,1.46004115016033e-05,4.30052110759469e-05,gene_id "ENSG00000070501"; gene_version "12"; gene_name "POLB"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000121931,LRIF1,protein_coding,1,110947190,110963965,-,695.965073988232,-0.892163588786952,0.150906786100536,2.08875079882623e-09,8.93397704161616e-09,gene_id "ENSG00000121931"; gene_version "16"; gene_name "LRIF1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000196876,SCN8A,protein_coding,12,51590266,51812864,+,302.419278397353,0.89192281558374,0.166290633080082,5.36661343545692e-08,2.01137754185733e-07,gene_id "ENSG00000196876"; gene_version "17"; gene_name "SCN8A"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000106609,TMEM248,protein_coding,7,66921225,66958551,+,2214.31205036784,-0.891890332495982,0.0909445462628982,6.68806684437929e-23,6.56543383063508e-22,gene_id "ENSG00000106609"; gene_version "16"; gene_name "TMEM248"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000088035,ALG6,protein_coding,1,63367575,63438553,+,298.742734992076,-0.891830589005563,0.180892086400085,5.18578184083137e-07,1.76686090962502e-06,gene_id "ENSG00000088035"; gene_version "18"; gene_name "ALG6"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000104365,IKBKB,protein_coding,8,42271302,42332653,+,475.52143943601,0.89173372056239,0.154935975714435,5.78663866892967e-09,2.36338400742216e-08,gene_id "ENSG00000104365"; gene_version "15"; gene_name "IKBKB"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000166794,PPIB,protein_coding,15,64155812,64163205,-,3713.98406955487,0.891658999687153,0.112559969006575,1.57578632234679e-15,1.05335186603999e-14,gene_id "ENSG00000166794"; gene_version "4"; gene_name "PPIB"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000185115,NSMCE3,protein_coding,15,29264989,29269822,-,445.20261924771,0.8916477015112,0.148001242972184,1.10151774491311e-09,4.82183395276931e-09,gene_id "ENSG00000185115"; gene_version "6"; gene_name "NSMCE3"; gene_source "havana"; gene_biotype "protein_coding";
ENSG00000188493,C19orf54,protein_coding,19,40740856,40751553,-,195.939264279723,0.891548519444348,0.187720343787832,1.33491695225893e-06,4.37416763701643e-06,gene_id "ENSG00000188493"; gene_version "15"; gene_name "C19orf54"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000145365,TIFA,protein_coding,4,112274537,112285904,-,218.754818084976,0.89147540102087,0.20263784035127,7.00958657881385e-06,2.13794193531029e-05,gene_id "ENSG00000145365"; gene_version "11"; gene_name "TIFA"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000076924,XAB2,protein_coding,19,7619525,7629545,-,935.68461564923,0.891421505507512,0.15274677296176,3.24164915222528e-09,1.36243475001465e-08,gene_id "ENSG00000076924"; gene_version "12"; gene_name "XAB2"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000102882,MAPK3,protein_coding,16,30114105,30123506,-,695.113963956342,-0.89130275404024,0.142632482924016,2.57808598491104e-10,1.18657995932729e-09,gene_id "ENSG00000102882"; gene_version "12"; gene_name "MAPK3"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000119771,KLHL29,protein_coding,2,23385179,23708611,+,287.552333085513,0.89099614315911,0.151493045786117,2.71873760500242e-09,1.15102284501682e-08,gene_id "ENSG00000119771"; gene_version "15"; gene_name "KLHL29"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
ENSG00000227627,AL080276.2,lncRNA,6,152983331,152991322,+,43.5404276703782,-0.89089145457653,0.368818930322213,0.00918924508407616,0.0182744697014116,gene_id "ENSG00000227627"; gene_version "3"; gene_name "AL080276.2"; gene_source "havana"; gene_biotype "lncRNA";
ENSG00000149136,SSRP1,protein_coding,11,57325986,57335892,-,5628.34036834112,0.890616222662194,0.108277209401139,1.2930753982355e-16,9.27923425717134e-16,gene_id "ENSG00000149136"; gene_version "9"; gene_name "SSRP1"; gene_source "ensembl_havana"; gene_biotype "protein_coding";
